target_inchi_key,spectra,exact_top1,exact_top10,tanimoto_top10,mist_tanimoto,formula_success,bad_low_tanimoto_share,first_smiles,chem_class,cluster,tsne_x,tsne_y,pca_x,pca_y,mol_wt,exact_mol_wt,heavy_atoms,hetero_atoms,hetero_ratio,n_count,o_count,s_count,p_count,halogen_count,ring_count,aromatic_ring_count,aliphatic_ring_count,max_ring_size,macrocycle_count,rotatable_bonds,hba,hbd,tpsa,logp,fraction_csp3,chiral_centers,amide_count,ester_count,carboxyl_count,ether_count,hydroxyl_count,sulfonamide_count,phosphate_count,bertz_complexity,scaffold_heavy_atoms,scaffold_ring_count,max_train_tanimoto_including_exact,max_train_tanimoto_excluding_exact,nearest_train_inchikey,nearest_train_smiles,nearest_train_formula,nearest_train_tanimoto,nearest_nonself_train_inchikey,nearest_nonself_train_smiles,nearest_nonself_train_formula,nearest_nonself_train_tanimoto,exact_in_train,nn_ge_085,nn_ge_070,nn_ge_050,train_coverage_bin,test,train,val
SQZJGTOZFRNWCX,9,0.5555555555555556,0.5555555555555556,0.9754195080863104,0.930998855166965,1.0,0.0,C1CCN(C1)C2=C(C=CC(=C2)C(F)(F)F)CN3CCN(CC3)C(=O)OC(C(F)(F)F)C(F)(F)F,other_midsize,4,29.977118,13.179001,0.62976,-0.14317486,507.39700000000016,507.156830924,34,14,0.4117647058823529,3,2,0,0,9,3,1,2,6,0,4,4,0,36.02,5.053000000000004,0.65,0,1,1,0,1,0,0,0,842.3159628847665,18,3,0.4920634925365448,0.4920634925365448,AVSCNEOUWSVZEY,C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)OC(C(F)(F)F)C(F)(F)F,C21H20F6N2O3,0.4920634925365448,AVSCNEOUWSVZEY,C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)OC(C(F)(F)F)C(F)(F)F,C21H20F6N2O3,0.4920634925365448,False,False,False,False,ood_lt_0.50,9,0,0
SRADCMOCDMFMPS,3,0.0,0.0,0.273319145043691,0.2758906036615371,1.0,1.0,CCC(=O)N(CCC(C1=CC2=C(C=C1)OCO2)C3=CC=CC=C3OC)CC4=CC=CC=C4,aromatic_rich_polycycle,8,-10.150379,-28.122208,-0.37173697,0.22602394,431.53200000000015,431.209658408,32,5,0.15625,1,4,0,0,0,4,3,1,6,0,9,4,0,48.0,5.384700000000005,0.2962962962962963,1,1,0,0,3,0,0,0,1050.5318148889455,26,4,0.39393940567970276,0.39393940567970276,SWYRUPJFIGXWNQ,COC1=CC=CC=C1NC(=O)C2=CC3=C(C=C2)OCO3,C15H13NO4,0.39393940567970276,SWYRUPJFIGXWNQ,COC1=CC=CC=C1NC(=O)C2=CC3=C(C=C2)OCO3,C15H13NO4,0.39393940567970276,False,False,False,False,ood_lt_0.50,3,0,0
SSCHAQRMNSXUGZ,1,0.0,0.0,0.6226415038108826,0.6363636255264282,1.0,0.0,CC1=CC(=CC(=C1)NC2=NC(=NC(=N2)NC3=CC(=CC=C3)Cl)N4CCOCC4)C,aromatic_rich_polycycle,2,30.685993,41.61595,1.5815105,-0.61025953,410.9090000000002,410.162187036,29,8,0.2758620689655172,6,1,0,0,1,4,3,1,6,0,5,7,2,75.2,4.465640000000002,0.2857142857142857,0,0,0,0,1,0,0,0,985.96153355675,26,4,0.7111111283302307,0.7111111283302307,JBRSLXXJHYNRJF,CC1=CC(=CC(=C1)NC2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4)C,C19H26N6O2,0.7111111283302307,JBRSLXXJHYNRJF,CC1=CC(=CC(=C1)NC2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4)C,C19H26N6O2,0.7111111283302307,False,False,True,True,near_train_0.70_0.85,1,0,0
SSFPOWGTSSRZDF,3,0.0,0.0,0.3772273013989131,0.3367004096508026,1.0,1.0,CCC1=CC=C(S1)S(=O)(=O)N2CCCC(C2)CC3=NC(=NO3)C4=CC=CC=C4C,other_midsize,2,11.384221,21.317669,0.7356092,0.7716376,431.5830000000002,431.13373366,29,8,0.2758620689655172,3,3,2,0,0,4,3,1,6,0,6,6,0,76.30000000000001,4.312320000000004,0.4285714285714285,1,0,0,0,0,0,1,0,1088.0487761844663,26,4,0.39080458879470825,0.39080458879470825,YNVXUNYCUONHMJ,C1CC(CN(C1)C(=O)C2=CN3C=CC=CC3=C2)CC4=NC(=NO4)C5=CSC=C5,C21H20N4O2S,0.39080458879470825,YNVXUNYCUONHMJ,C1CC(CN(C1)C(=O)C2=CN3C=CC=CC3=C2)CC4=NC(=NO4)C5=CSC=C5,C21H20N4O2S,0.39080458879470825,False,False,False,False,ood_lt_0.50,3,0,0
STFFIQHUWFISBB,2,0.0,0.0,0.1527444273233413,0.1659426167607307,1.0,1.0,CC=C(C)C(=O)OC1C(=CC23C1(C4C(=CC(C2=O)C5C(C5(C)C)CC3C)COC(O4)(C)C)O)C,polycyclic_aliphatic_like,1,-42.623283,-14.939425,-2.404334,0.058770854,470.60600000000034,470.2668389359999,34,6,0.1764705882352941,0,6,0,0,0,5,0,5,7,0,2,6,1,82.06000000000002,4.130600000000004,0.7142857142857143,8,0,1,0,3,1,0,0,1047.114569384161,20,5,0.2926829159259796,0.2926829159259796,YMWBTMBPEHUMBA,CC=C(C)C(=O)OC1CC(=CC(=O)C2(C1C(CC2)(C(C)C)O)C)C,C20H30O4,0.2926829159259796,YMWBTMBPEHUMBA,CC=C(C)C(=O)OC1CC(=CC(=O)C2(C1C(CC2)(C(C)C)O)C)C,C20H30O4,0.2926829159259796,False,False,False,False,ood_lt_0.50,2,0,0
STKZKAJIJHJDCQ,1,0.0,0.0,0.5454545617103577,0.5824176073074341,1.0,0.0,CC[C@H](C)[C@@H](C(=O)N[C@H]1[C@@H](OC2=CC=C(C=C2)[C@H](CNC(=O)[C@@H](NC1=O)CC3=CC=CC=C3)O)C(C)C)N(C)C,cyclic_peptide_like,7,-41.10491,20.538687,-1.0227323,1.8030257,552.7160000000001,552.331170508,40,9,0.225,4,5,0,0,0,4,2,2,14,2,8,6,4,120.0,2.4418000000000024,0.5161290322580645,6,3,0,0,1,1,0,0,1122.3054530306886,25,4,0.3499999940395355,0.3499999940395355,YWUBVNCUPVUHIM,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4,C41H56N6O8,0.3499999940395355,YWUBVNCUPVUHIM,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4,C41H56N6O8,0.3499999940395355,False,False,False,False,ood_lt_0.50,1,0,0
STLFVIAKHLLGHJ,8,0.0,0.0,0.2970130406320095,0.2580538019537925,0.625,1.0,CCC(C)C(=O)O[C@@H]1[C@H]2[C@H]([C@](C[C@@]2(C(=O)[C@H](/C=C/C([C@@H]([C@@H]([C@H](C1=C)OC(=O)C3=CC=CC=C3)OC(=O)C)OC(=O)C)(C)C)C)O)(C)OC(=O)C)O,other_macrocycle,1,-52.595863,-10.760786,-2.414361,1.5970125,714.8050000000002,714.32514166,51,13,0.2549019607843137,0,13,0,0,0,3,1,2,12,1,8,13,2,189.03,3.824400000000003,0.5789473684210527,10,0,5,0,5,2,0,0,1547.4710937590678,26,3,0.3452380895614624,0.3452380895614624,WTFRADBWXYQLMA,CC(=O)OC1C(C=CC(C1(COC(=O)C2=CC=CC=C2)O)O)OC(=O)C3=CC=CC=C3,C23H22O8,0.3452380895614624,WTFRADBWXYQLMA,CC(=O)OC1C(C=CC(C1(COC(=O)C2=CC=CC=C2)O)O)OC(=O)C3=CC=CC=C3,C23H22O8,0.3452380895614624,False,False,False,False,ood_lt_0.50,8,0,0
STOYMKJWHHPSDH,2,0.0,0.0,0.2898251265287399,0.324999988079071,1.0,1.0,C/C(=C\COC(=O)C)/C(CC1C(=C)C(C(=O)C2C1(CCC(C2(C)C)OC(=O)C)C)OC(=O)C)OC(=O)C,other_midsize,1,-38.9446,-11.262399,-2.1408422,0.57986486,520.6190000000004,520.2672328599998,37,9,0.2432432432432432,0,9,0,0,0,2,0,2,6,0,8,9,0,122.27000000000004,3.878600000000003,0.6785714285714286,6,0,4,0,4,0,0,0,991.61186990966,12,2,0.3488371968269348,0.3488371968269348,PTAWTRFFYYUWRS,CC(=O)OCC1(C(CCC2(C1CC3(CC4=CC(=O)C5C(C(CCC5(C4CCC3C2)C)OC(=O)C)(C)C)C)C)OC(=O)C)C,C36H54O7,0.3488371968269348,PTAWTRFFYYUWRS,CC(=O)OCC1(C(CCC2(C1CC3(CC4=CC(=O)C5C(C(CCC5(C4CCC3C2)C)OC(=O)C)(C)C)C)C)OC(=O)C)C,C36H54O7,0.3488371968269348,False,False,False,False,ood_lt_0.50,2,0,0
STPSLAZMEWZDAJ,3,0.0,0.0,0.8089430928230286,0.8116919795672098,1.0,0.0,CCOC(=O)CN(CC1=CC=CS1)C(=O)[C@@H](C2=CC=CC=C2OC)NS(=O)(=O)C3=C(C=C4C(=C3)C=CC(=O)N4)Cl,aromatic_rich_polycycle,8,26.481327,-33.411358,0.30842823,-0.1577014,604.1060000000002,603.0900698519999,40,13,0.325,3,7,2,0,1,4,4,0,6,0,11,8,2,134.86999999999998,3.863100000000002,0.2222222222222222,1,1,1,0,2,0,1,0,1688.0277868449346,31,4,0.3100000023841858,0.3100000023841858,IQQCKAZHPZJGRN,CCOC(=O)CC(C1=CC=CC=C1Cl)NC(=O)C2=CC3=C(C=CC(=C3)OC)OC2=O,C22H20ClNO6,0.3100000023841858,IQQCKAZHPZJGRN,CCOC(=O)CC(C1=CC=CC=C1Cl)NC(=O)C2=CC3=C(C=CC(=C3)OC)OC2=O,C22H20ClNO6,0.3100000023841858,False,False,False,False,ood_lt_0.50,3,0,0
SUNCACOTKLUNHD,2,0.0,0.0,0.7714285850524902,0.7351500391960144,1.0,0.0,CC(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=CC=C4)F,aromatic_rich_polycycle,0,43.15498,5.958499,1.3365061,-0.17004131,456.4740000000001,456.1067678760001,32,10,0.3125,4,3,1,0,2,4,4,0,6,0,6,5,2,104.81,4.284200000000002,0.1363636363636363,0,0,0,0,0,0,1,0,1434.595648036098,23,4,0.5569620132446289,0.5569620132446289,DKNZQPXIIHLUHU,CCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,C24H22F2N6O3S,0.5569620132446289,DKNZQPXIIHLUHU,CCN(C)S(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CN=C(N=C4)C5CC5)F,C24H22F2N6O3S,0.5569620132446289,False,False,False,True,weak_train_0.50_0.70,2,0,0
SUSDGTMJKOGWSZ,3,1.0,1.0,1.0,0.9269794623057048,1.0,0.0,CN1CCN(CC1)CC2=C(C=CC(=C2)NC3=C4C=C(C=CC4=NC5=C3C=CC(=C5)Cl)OC)O,aromatic_rich_polycycle,8,34.39419,-22.600334,1.3724285,-1.2810904,462.9810000000002,462.182253784,33,7,0.2121212121212121,4,2,0,0,1,5,4,1,6,0,5,6,2,60.86,5.246600000000005,0.2692307692307692,0,0,0,0,1,1,0,0,1318.9262457689515,28,5,0.44155845046043396,0.44155845046043396,GPKJTRJOBQGKQK,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,C23H30ClN3O,0.44155845046043396,GPKJTRJOBQGKQK,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,C23H30ClN3O,0.44155845046043396,False,False,False,False,ood_lt_0.50,3,0,0
SUUYOTAOHACFEY,3,0.0,0.0,0.2300484031438827,0.2368421107530594,1.0,1.0,COC1=CC=CC2=C1OC(=C2)C(=O)N3CCC(CC3)C4=CSC=C4,aromatic_rich_polycycle,8,9.058997,-34.011936,-0.0073470077,-0.85987836,341.432,341.108564468,24,5,0.2083333333333333,1,3,1,0,0,4,3,1,6,0,3,4,0,42.68,4.522700000000005,0.3157894736842105,0,1,0,0,1,0,0,0,844.7592187503665,22,4,0.3670886158943176,0.3670886158943176,MWAHYWGUPMVQHH,COC1=CC=CC2=C1OC(=O)C(=C2)C3=CC=C(C=C3)OCC(=O)N4CCCC4CO,C23H23NO6,0.3670886158943176,MWAHYWGUPMVQHH,COC1=CC=CC2=C1OC(=O)C(=C2)C3=CC=C(C=C3)OCC(=O)N4CCCC4CO,C23H23NO6,0.3670886158943176,False,False,False,False,ood_lt_0.50,3,0,0
SVAPNKGLWRWWCI,7,0.0,0.0,0.16749022262437,0.1905613477740968,1.0,1.0,CCC/C=C/C=C\C(=O)O[C@@H]1[C@H]([C@@]2([C@@H]3C=C(C(=O)[C@H]3CC(=C[C@H]2[C@H]4[C@@]1(C4(C)C)OC(=O)C(C)C)CO)C)O)C,polycyclic_aliphatic_like,3,-63.834717,-4.0427785,-2.608021,0.682126,540.6970000000003,540.3087037479999,39,7,0.1794871794871795,0,7,0,0,0,4,0,4,7,0,8,7,2,110.13000000000002,4.485500000000005,0.65625,8,0,2,0,2,2,0,0,1141.1597527932431,16,4,0.2857142984867096,0.2857142984867096,MPOXQBRZHHNMER,CCCC=CC=CC1CC(C(C(=O)C1CO)O)O,C14H22O4,0.2857142984867096,MPOXQBRZHHNMER,CCCC=CC=CC1CC(C(C(=O)C1CO)O)O,C14H22O4,0.2857142984867096,False,False,False,False,ood_lt_0.50,7,0,0
SVDMAXBQMZIUPX,1,0.0,0.0,0.4064516127109527,0.8947368264198303,1.0,1.0,CC1CC(CC(=O)OC(C(C(CC=CC2=NC(=CO2)C3=NC(=CO3)C4=NC(=CO4)C(C(C(C1)O)C)OC)O)C)CC(C(C)CCC(=O)C(C)C(C(C)/C=C/N(C)C=O)OC)OC)OC(=O)N,other_macrocycle,3,-34.416264,-6.9110546,-1.8171135,0.29482746,928.09,927.484101888,66,19,0.2878787878787879,5,14,0,0,0,4,3,1,25,1,16,17,3,262.23999999999995,6.544700000000007,0.6382978723404256,13,2,2,0,5,2,0,0,2045.8709596162355,32,4,0.27731093764305115,0.27731093764305115,TWOBBXUVAPLOSB,C/C=C/[C@H](O)C([C@H]1OC(=O)C2=COC(=N2)C=C/C=C/C(C(/C=C\C[C@H](OC(=O)C3=COC(=N3)C=C/C=C/C(C(/C=C\C1)O)O)C([C@@H](O)/C=C/C)(C)C)O)O)(C)C,C42H54N2O12,0.27731093764305115,TWOBBXUVAPLOSB,C/C=C/[C@H](O)C([C@H]1OC(=O)C2=COC(=N2)C=C/C=C/C(C(/C=C\C[C@H](OC(=O)C3=COC(=N3)C=C/C=C/C(C(/C=C\C1)O)O)C([C@@H](O)/C=C/C)(C)C)O)O)(C)C,C42H54N2O12,0.27731093764305115,False,False,False,False,ood_lt_0.50,1,0,0
SVHJCTSSYQPWEV,56,0.0,0.0,0.1840947021597197,0.1798457742801734,0.6785714285714286,0.9821428571428572,CC(=O)OC1=CC2=C(CC(C(O2)C3=CC(=C(C(=C3)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C4=CC(=C(C(=C4)OC(=O)C)OC(=O)C)OC(=O)C)C(=C1)OC(=O)C,aromatic_rich_polycycle,1,-24.54046,-30.716381,-0.8579743,-0.6199834,794.6710000000003,794.1694288680001,57,19,0.3333333333333333,0,19,0,0,0,4,3,1,6,0,11,19,0,245.92999999999995,3.990800000000003,0.2894736842105263,2,0,9,0,10,0,0,0,2125.4793335944587,25,4,0.6785714030265808,0.6785714030265808,BKYWAYNSDFXIPL,CC(=O)O[C@@H]1CC2=C(C=C(C=C2OC(=O)C)OC(=O)C)O[C@@H]1C3=CC(=C(C=C3)OC(=O)C)OC(=O)C,C25H24O11,0.6785714030265808,BKYWAYNSDFXIPL,CC(=O)O[C@@H]1CC2=C(C=C(C=C2OC(=O)C)OC(=O)C)O[C@@H]1C3=CC(=C(C=C3)OC(=O)C)OC(=O)C,C25H24O11,0.6785714030265808,False,False,False,True,weak_train_0.50_0.70,56,0,0
SVKHAVSUBSUFBQ,18,0.0,0.0,0.1880843573146396,0.2820155107312732,1.0,1.0,CCC/C(=N/OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,other_midsize,3,-25.850832,-12.691919,-0.97203815,0.34669393,341.47300000000007,341.166079344,23,6,0.2608695652173913,1,4,1,0,0,2,0,2,6,0,6,5,1,75.96,3.1289000000000016,0.7647058823529411,3,0,0,0,0,1,0,0,526.6864087457535,14,2,0.2222222238779068,0.2222222238779068,DUMNOWYWTAYLJN,CCOC(=O)C1CCCNC1=O,C8H13NO3,0.2222222238779068,DUMNOWYWTAYLJN,CCOC(=O)C1CCCNC1=O,C8H13NO3,0.2222222238779068,False,False,False,False,ood_lt_0.50,18,0,0
SVOQIEJWJCQGDQ,4,0.0,0.0,0.2759666312485933,0.3432473167777061,1.0,0.75,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,aromatic_rich_polycycle,11,-11.88416,34.294586,0.37808758,0.25559512,442.4750000000002,442.164105184,33,8,0.2424242424242424,4,4,0,0,0,4,4,0,6,0,5,5,3,120.04,5.577060000000004,0.12,0,0,0,1,0,2,0,0,1463.756124466984,26,4,0.28333333134651184,0.28333333134651184,LTFHNKUKQYVHDX,CC1=C(C=CC(=C1)C(=O)O)O,C8H8O3,0.28333333134651184,LTFHNKUKQYVHDX,CC1=C(C=CC(=C1)C(=O)O)O,C8H8O3,0.28333333134651184,False,False,False,False,ood_lt_0.50,4,0,0
SVPQGHIWELZQOE,2,0.0,0.0,0.1545758917927742,0.224137932062149,1.0,1.0,CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4O)C)O)OC(=O)C5=CC=CC=C5NC(=O)C6=C(C(=CC=C6)O)NC(=O)C7=CC=CC=C7)COC(=O)C,other_midsize,1,-45.92273,-15.667339,-1.862217,0.9982931,748.8290000000003,748.299595608,55,12,0.2181818181818181,2,10,0,0,0,7,3,4,7,0,8,10,5,188.56,5.460900000000005,0.3720930232558139,8,2,2,0,2,3,0,0,2175.9276447127545,43,7,0.2748091518878937,0.2748091518878937,TYLVGQKNNUHXIP,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)O,C45H49NO13,0.2748091518878937,TYLVGQKNNUHXIP,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)O,C45H49NO13,0.2748091518878937,False,False,False,False,ood_lt_0.50,2,0,0
SVQZFPSKTHNMRD,1,0.0,0.0,0.2063492089509964,0.2525252401828766,1.0,1.0,CC(=O)OC12[C@H]3[C@@H](C4[C@@]5(CN(C3[C@]4([C@H](C[C@H]5O)OC)C6C1C(C(C6)(C(C2O)OC)O)OC(=O)C7=CC=CC=C7)C=O)COC)OC,glycoside_or_sugar_rich,10,-66.73336,11.025528,-1.4455725,0.5436839,645.7020000000002,645.278525816,46,13,0.2826086956521739,1,12,0,0,0,7,1,6,6,0,9,12,3,170.51999999999998,-0.2153999999999942,0.7272727272727273,15,1,2,0,6,3,0,0,1395.6050150764972,28,7,0.33636364340782166,0.33636364340782166,XVVZJDDPRFFKTQ,CCN1C[C@@]2(CC[C@@H]([C@@]34C2[C@@H](C(C31)[C@]5(CC[C@H]6CC4C5C(=O)O6)O)OC(=O)C7=CC=CC=C7)OC)C,C29H37NO6,0.33636364340782166,XVVZJDDPRFFKTQ,CCN1C[C@@]2(CC[C@@H]([C@@]34C2[C@@H](C(C31)[C@]5(CC[C@H]6CC4C5C(=O)O6)O)OC(=O)C7=CC=CC=C7)OC)C,C29H37NO6,0.33636364340782166,False,False,False,False,ood_lt_0.50,1,0,0
SVWYOGCKJVQALA,6,0.0,0.0,0.1487763325373331,0.1413911953568458,1.0,1.0,CCCCCCCCCCCCCCCC(=O)O[C@@]12C[C@H]([C@]3([C@@H]4C=C(C(=O)[C@]4([C@@H]([C@@]5([C@H]([C@H]3[C@@H]1C2(C)C)O5)CO)O)O)C)O)C,glycoside_or_sugar_rich,3,-59.115913,-3.7199695,-2.5198252,0.7433798,618.8520000000004,618.4131688159999,44,8,0.1818181818181818,0,8,0,0,0,5,0,5,7,0,16,8,4,136.82000000000002,5.173500000000008,0.8888888888888888,10,0,1,0,2,4,0,0,1117.415228976878,17,5,0.3068181872367859,0.3068181872367859,AKSMCYXVBDZJRK,CCCCCC(=O)OC1C=C2COC(=O)C2(C3(C1C(CCC3O)(C)C)C)O,C21H32O6,0.3068181872367859,AKSMCYXVBDZJRK,CCCCCC(=O)OC1C=C2COC(=O)C2(C3(C1C(CCC3O)(C)C)C)O,C21H32O6,0.3068181872367859,False,False,False,False,ood_lt_0.50,6,0,0
SWAYDMBIVODOHV,3,0.0,0.0,0.193794975678126,0.2064393957455953,1.0,1.0,C1=CC=C(C=C1)C(=N/N=C\2/C3=CC=CC=C3N=N2)C4=CC=CC=C4,aromatic_rich_polycycle,11,-6.891915,31.405859,0.3274297,0.5135444,310.36,310.121846448,24,4,0.1666666666666666,4,0,0,0,0,4,3,1,6,0,3,3,0,49.44,4.983100000000004,0.0,0,0,0,0,0,0,0,0,900.1424613557547,24,4,0.28125,0.28125,RWCCWEUUXYIKHB,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C13H10O,0.28125,RWCCWEUUXYIKHB,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C13H10O,0.28125,False,False,False,False,ood_lt_0.50,3,0,0
SWHIVSUFNKSRKF,3,0.0,0.0,0.1536492407321929,0.1655677706003189,1.0,1.0,C1CNCCC12C(=O)NC(=N2)C3=CC=C(C=C3)OC(F)(F)F,small_heteroaromatic,2,5.4313884,-19.00373,0.19895291,-0.6148759,313.279,313.103811348,22,8,0.3636363636363636,3,2,0,0,3,3,1,2,6,0,2,4,2,62.72,1.5838,0.4285714285714285,0,1,0,0,1,0,0,0,604.754231568468,17,3,0.47058823704719543,0.47058823704719543,LDZJFVOUPUFOHX,CC1=CC(=CC(=C1CCS(=O)(=O)N2CCC3(CC2)C(=O)NC(=N3)C4=CC=C(C=C4)OC(F)(F)F)C)N5C(=O)NC(=O)C5(C)C,C29H32F3N5O6S,0.47058823704719543,LDZJFVOUPUFOHX,CC1=CC(=CC(=C1CCS(=O)(=O)N2CCC3(CC2)C(=O)NC(=N3)C4=CC=C(C=C4)OC(F)(F)F)C)N5C(=O)NC(=O)C5(C)C,C29H32F3N5O6S,0.47058823704719543,False,False,False,False,ood_lt_0.50,3,0,0
SWIROVJVGRGSPO,96,0.4270833333333333,0.5104166666666666,0.8486179814984401,0.6856171327332655,0.96875,0.0833333333333333,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C,glycoside_or_sugar_rich,5,-48.145443,-36.245472,-3.4536874,-1.5580751,785.0250000000005,784.497292364,55,13,0.2363636363636363,0,13,0,0,0,6,0,6,6,0,10,13,9,218.98999999999995,2.149000000000002,0.9523809523809524,20,0,0,0,4,9,0,0,1370.3504556671762,32,6,0.8529411554336548,0.8529411554336548,FVIZARNDLVOMSU,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C,C36H62O8,0.8529411554336548,FVIZARNDLVOMSU,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C,C36H62O8,0.8529411554336548,False,True,True,True,near_train_ge_0.85,96,0,0
SWJBHFDLMKOOQE,3,0.3333333333333333,0.3333333333333333,0.5020080357789993,0.4717419147491455,1.0,0.6666666666666666,CCC1=CC=CC(=C1NC(=O)CN2C3=CSN=C3C(=O)N(C2=O)CC(C)C)C,small_heteroaromatic,0,14.09802,-8.773509,0.7376102,0.84821403,400.5040000000002,400.15691162799993,28,8,0.2857142857142857,4,3,1,0,0,3,3,0,6,0,6,5,1,85.99000000000001,2.7852200000000007,0.4,0,1,0,0,0,0,0,0,1140.538803528474,21,3,0.4166666567325592,0.4166666567325592,SMINYPCTNJDYGK,CCC1=CC=CC(=C1NC(=O)CCl)C,C11H14ClNO,0.4166666567325592,SMINYPCTNJDYGK,CCC1=CC=CC(=C1NC(=O)CCl)C,C11H14ClNO,0.4166666567325592,False,False,False,False,ood_lt_0.50,3,0,0
SWJLTKXURNHVHE,6,0.0,0.0,0.3120212480425834,0.5344389776388804,1.0,1.0,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)C(C(=O)C2=CO1)(C)OC(=O)C)Cl,other_midsize,3,-48.779625,2.8325126,-1.9402282,0.4603554,390.86300000000006,390.123401516,27,6,0.2222222222222222,0,5,0,0,1,2,0,2,6,0,5,5,0,69.67000000000002,4.299500000000004,0.3809523809523809,2,0,1,0,2,0,0,0,840.6332785779184,12,2,0.32926830649375916,0.32926830649375916,VRWFEVIVOZKBJA,C/C=C/C1=CC2=CC(=O)C(C(=O)C2=CO1)(C)OC(=O)C3=C(C=C(C=C3C)O)OC,C22H20O7,0.32926830649375916,VRWFEVIVOZKBJA,C/C=C/C1=CC2=CC(=O)C(C(=O)C2=CO1)(C)OC(=O)C3=C(C=C(C=C3C)O)OC,C22H20O7,0.32926830649375916,False,False,False,False,ood_lt_0.50,6,0,0
SWMDAPWAQQTBOG,15,0.9333333333333332,1.0,0.9945205489794412,0.9904612223307292,1.0,0.0,CC1=NN(C=N1)C2=NC=C(C3=C2N(C=C3C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5)COP(=O)(O)O)OC,aromatic_rich_polycycle,8,11.617158,-15.475919,0.3256744,-0.13921635,583.4980000000004,583.1580474220001,41,16,0.3902439024390244,7,8,0,1,0,5,4,1,6,0,8,9,2,182.20999999999995,1.1681199999999998,0.28,0,2,0,0,1,2,0,3,1671.886644694814,32,5,0.3478260934352875,0.3478260934352875,OKGPFTLYBPQBIX,C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,C22H22N4O4,0.3478260934352875,OKGPFTLYBPQBIX,C[C@@H]1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,C22H22N4O4,0.3478260934352875,False,False,False,False,ood_lt_0.50,15,0,0
