target_inchi_key,spectra,exact_top1,exact_top10,tanimoto_top10,mist_tanimoto,formula_success,bad_low_tanimoto_share,first_smiles,chem_class,cluster,tsne_x,tsne_y,pca_x,pca_y,mol_wt,exact_mol_wt,heavy_atoms,hetero_atoms,hetero_ratio,n_count,o_count,s_count,p_count,halogen_count,ring_count,aromatic_ring_count,aliphatic_ring_count,max_ring_size,macrocycle_count,rotatable_bonds,hba,hbd,tpsa,logp,fraction_csp3,chiral_centers,amide_count,ester_count,carboxyl_count,ether_count,hydroxyl_count,sulfonamide_count,phosphate_count,bertz_complexity,scaffold_heavy_atoms,scaffold_ring_count
QLPHOXTXAKOFMU,1,0.0,0.0,0.4835164844989776,0.7088607549667358,1.0,1.0,C[C@@H]1CC[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,other_midsize,4,12.468445,0.8888789,0.8349454,0.030001612,462.6020000000003,462.28555770800006,34,9,0.2647058823529412,8,1,0,0,0,5,3,2,6,0,5,7,4,124.85,3.6976000000000013,0.52,2,1,0,0,0,0,0,0,1168.9320779280697,30,5
QLPQYTXDMVNSJW,3,0.0,0.0,0.3982115586598714,0.3648788233598073,1.0,0.6666666666666666,C1C(CN1C(=O)C2=CSC=C2)C3=NC(=NO3)C4=CC(=CC=C4)Cl,aromatic_rich_polycycle,4,22.579826,11.3926525,0.89877,0.13590096,345.81100000000004,345.033875304,23,7,0.30434782608695654,3,2,1,0,1,4,3,1,6,0,3,5,0,59.230000000000004,3.6911000000000023,0.1875,0,1,0,0,0,0,0,0,840.6496158897453,22,4
QLUWQAFDTNAYPN,3,0.3333333333333333,0.3333333333333333,0.6464646458625793,0.6621006727218628,1.0,0.6666666666666666,CN1CCN(C=N1)C2=C(C=C(C=C2)N3C[C@@H](OC3=O)CO)F,small_heteroaromatic,2,32.44129,25.11082,-0.04372966,-0.60842943,308.31300000000005,308.128468624,22,8,0.36363636363636365,4,3,0,0,1,3,1,2,6,0,3,6,1,68.61,0.8382999999999998,0.42857142857142855,1,1,1,0,1,1,0,0,609.7507879550745,18,3
QLVOERHRMRNQQN,3,0.0,0.0,0.21557102352380753,0.2752489944299062,1.0,1.0,CC1=CC(=CC=C1)NC(=O)COC2=CC(=NN2C3=NC(=CC(=N3)C)C)C(C)(C)C,other_midsize,0,17.179556,-10.374478,1.2836677,-0.80346036,393.49100000000016,393.21647510400004,29,7,0.2413793103448276,5,2,0,0,0,3,3,0,6,0,5,5,1,81.92999999999999,3.902560000000003,0.36363636363636365,0,1,0,0,1,0,0,0,1013.6721570126263,22,3
QLXULUNLCRKWRD,4,0.25,0.25,0.4989583343267441,0.4882298409938812,1.0,0.75,C1=CC=C(C(=C1)F)S(=O)(=O)NNC(=O)C2=CC(=CC(=C2)C3=CC=CC=N3)F,aromatic_rich_polycycle,0,41.36798,6.6707244,1.5498389,-0.009888,389.38300000000004,389.06456871600005,27,9,0.3333333333333333,3,3,1,0,2,3,3,0,6,0,5,4,2,88.16000000000001,2.650100000000001,0.0,0,1,0,0,0,0,1,0,1090.0158049592258,25,3
QMDKVNSQXPVCRD,3,0.0,0.0,0.6073747277259827,0.8070284525553385,1.0,0.0,CNCCN(C)CC1=C(NN=C1)C2=CC=C(C=C2)OC3CC(C3)OCCC4CCOCC4,polycyclic_aliphatic_like,2,-13.780241,-10.04989,0.18016995,-0.7555591,442.60400000000044,442.29439107599995,32,7,0.21875,4,3,0,0,0,4,2,2,6,0,12,6,2,71.64000000000001,3.471000000000001,0.64,0,0,0,0,3,0,0,0,797.7732822880846,25,4
QMSHPPRVWMLFFL,4,0.0,0.0,0.5329268351197243,0.5474916398525238,1.0,0.25,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3CC(C4(C5CCC6(C(C5C7C(C4(C3)O)O7)CCC6C(C)C8CC(=C(C(=O)O8)C)C)C)C)O)CO)O)O)O,glycoside_or_sugar_rich,5,-46.829166,-40.079567,-3.564582,-0.63530797,782.9210000000004,782.4088712840003,55,15,0.2727272727272727,0,15,0,0,0,8,0,8,6,0,7,15,8,237.58999999999995,0.04310000000000491,0.925,23,0,1,0,6,8,0,0,1507.9584843156038,40,8
QNHUPNLLAVHRDJ,3,0.0,0.0,0.23495172957579288,0.3148916165033976,1.0,1.0,CC(C)OC1=CC=C(C=C1)C(=O)NC2CCC3=NN(C(=O)C=C3C2)C,small_heteroaromatic,4,9.218416,-17.731615,0.13425605,-0.022078231,341.4110000000001,341.173941596,25,6,0.24,3,3,0,0,0,3,2,1,6,0,4,4,1,73.22,1.8547999999999998,0.42105263157894735,1,1,0,0,1,0,0,0,824.7982288655112,20,3
QNJKSUYWBCNWFI,1,0.0,0.0,0.5131579041481018,0.625,1.0,0.0,CN(C)[C@H]1[C@@H]2[C@H]([C@H]3C(C(=O)C4=C(C3=C)C=CC=C4O)C(=O)[C@@]2(C(=O)C(C1=O)C(=O)N)O)O,polycyclic_aliphatic_like,1,-21.026577,-46.747776,-1.0569351,0.448471,442.4240000000002,442.1376156639999,32,10,0.3125,2,8,0,0,0,4,1,3,6,0,2,9,4,175.29999999999998,-1.6914999999999978,0.4090909090909091,7,1,0,0,0,3,0,0,1124.9276159008455,23,4
QNLSCNDZNSALTM,2,0.0,0.0,0.37373737990856165,0.40410539507865906,1.0,1.0,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C=C3CCN(C3=C2)C(=O)C4=CC=C(C=C4)C5=C(C=C(C=C5)C6=NOC(=N6)C)C)OC,aromatic_rich_polycycle,8,8.907282,-4.828743,0.2274011,-1.3658869,537.6640000000002,537.27398998,40,8,0.2,5,3,0,0,0,6,4,2,6,0,5,7,1,83.73,5.418540000000005,0.34375,2,1,0,0,1,0,0,0,1551.52178426346,34,6
QNWXJKQHLAOMLJ,3,0.0,0.3333333333333333,0.5114146023988724,0.5964364856481552,1.0,0.3333333333333333,CN(C)C(=O)CSC1=NC2CS(=O)(=O)CC2N1C3=C(C=CC(=C3)OC)OC,small_heteroaromatic,8,14.557406,-29.419954,0.275468,-1.5469509,413.52100000000013,413.10791283599997,27,10,0.37037037037037035,3,5,2,0,0,3,1,2,6,0,5,8,0,88.51,0.8667999999999998,0.5294117647058824,2,1,0,0,2,0,0,0,869.3198946059348,16,3
QOECJCJVIMVJGX,3,0.6666666666666666,0.6666666666666666,1.0,0.8214285175005595,1.0,0.0,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,polycyclic_aliphatic_like,8,7.269054,-43.853024,0.6360039,-1.0465459,509.7390000000006,509.372975744,37,7,0.1891891891891892,5,2,0,0,0,5,2,3,6,0,10,7,1,62.75000000000001,5.835500000000007,0.7333333333333333,0,0,0,0,2,0,0,0,1008.6890797034719,32,5
QOMBXPYXWGTFNR,10,0.0,0.0,0.5553725898265839,0.7969316065311431,0.9,0.1,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3C[C@@]4(C(C[C@H]([C@H]5[C@]4(CC[C@@H]5C(=CCC=C(C)C)C)C)O)[C@@]6([C@@H]3C([C@H](CC6)O)(C)C)C)C)CO)O)O)O)O)O,glycoside_or_sugar_rich,5,-48.368614,-37.522915,-4.056813,-1.5649908,767.0100000000004,766.4867276800003,54,12,0.2222222222222222,0,12,0,0,0,6,0,6,6,0,8,12,8,198.76,2.9526000000000057,0.9047619047619048,20,0,0,0,4,8,0,0,1398.6861519512079,31,6
QOPXJJBDUPTVFU,3,0.0,0.0,0.288423091173172,0.3424065013726552,1.0,1.0,CCN1C=CC=C1C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)CN4CCCCC4,other_midsize,4,21.886223,17.960176,1.2323016,0.52489436,393.49100000000027,393.21647510400004,29,7,0.2413793103448276,5,2,0,0,0,4,3,1,6,0,7,5,1,76.19,3.473900000000002,0.4090909090909091,0,1,0,0,0,0,0,0,938.280658847522,27,4
QOUIVZIZMDEBJC,1,0.0,0.0,0.2346938848495483,0.25,1.0,1.0,CCCCC1=CC=C(C=C1)NC(=O)NC2=CC(=C(C=C2)O[C@H]3CCCC[C@@H]3N(C)C4=CC=CC=C4)F,other_midsize,4,-5.8559127,-12.480604,-0.033514284,0.40687272,489.6350000000003,489.279155612,36,6,0.16666666666666666,3,2,0,0,1,4,3,1,6,0,9,3,2,53.6,7.638700000000007,0.36666666666666664,2,2,0,0,1,0,0,0,1120.797742583376,30,4
QOVKKEKBURQILF,194,0.0,0.0,0.4604480863385594,0.4825670707625212,0.9536082474226805,0.6443298969072165,CCC(=CCCC(C)(C1CCC2(C1C(CC3C2CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)C)O)O)O)O)C)O)C,glycoside_or_sugar_rich,5,-48.994205,-37.52832,-4.0172696,-1.6924362,785.0250000000008,784.497292364,55,13,0.23636363636363636,0,13,0,0,0,6,0,6,6,0,10,13,9,218.98999999999998,2.147400000000003,0.9523809523809523,21,0,0,0,4,9,0,0,1358.1629741062577,31,6
QPIBCHJEPFSMPX,2,0.0,0.0,0.48908640444278717,0.6195651888847351,1.0,0.5,C=CC1C2CC(N(C(=O)C2=COC1OC3C(C(C(C(O3)CO)O)O)O)CCC4(C5=CC=CC=C5NC4=O)O)O,glycoside_or_sugar_rich,5,-43.167576,-43.789665,-2.6854272,-0.48881608,548.5450000000004,548.2006098439998,39,13,0.3333333333333333,2,11,0,0,0,5,1,4,6,0,7,11,7,198.48,-1.7577999999999971,0.5384615384615384,10,2,0,0,3,6,0,0,1158.467928463116,30,5
QPIUXFOPYHVILO,3,0.0,0.0,0.1854638407627741,0.2609060009320577,1.0,1.0,CC1=CC=C(C=C1)C2=NOC(=C2)NC(=O)C(C)OC3=CC=CC=C3Cl,aromatic_rich_polycycle,0,26.15083,-14.300548,0.83879805,-0.19616763,356.8090000000001,356.09277008400005,25,6,0.24,2,3,0,0,1,3,3,0,6,0,5,4,1,64.36,4.709420000000002,0.15789473684210525,1,1,0,0,1,0,0,0,874.3855352855651,22,3
QPNWNCGKXDUSFR,3,0.0,0.0,0.21140306194623312,0.24467295408248899,1.0,1.0,CC(=O)N1CCC(CC1)CC(=O)NCC2=C(N=CC=C2)OC,small_heteroaromatic,4,16.292265,4.040998,0.4936925,0.0057831225,305.37800000000004,305.173941596,22,6,0.2727272727272727,3,3,0,0,0,2,1,1,6,0,5,4,1,71.53,1.3549999999999995,0.5625,0,2,0,0,1,0,0,0,525.1222455326867,17,2
QPQGNQOKESVLFR,3,0.0,0.0,0.41664783159891755,0.5873300830523173,1.0,1.0,CC1=C(N2C=CC=CC2=N1)C(=O)NNS(=O)(=O)C3=CC=C(C=C3)C(C)(C)C,aromatic_rich_polycycle,0,6.764059,22.300072,1.0818497,0.23615739,386.47700000000015,386.141261564,27,8,0.2962962962962963,4,3,1,0,0,3,3,0,6,0,4,4,2,92.57,2.5635200000000005,0.2631578947368421,0,1,0,0,0,0,1,0,1094.1803445430933,22,3
QPQMEODQMYOEQT,2,0.0,0.0,0.3358974307775497,0.5286141633987427,1.0,1.0,CCCC(=O)N1CCCC1C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N3[C@@H](CC[C@@H](C3=O)NC(=O)/C(=C\C)/NC2=O)O)CC(C)C)C)CC4=CC=C(C=C4)O)C(C)C)C,glycoside_or_sugar_rich,7,-44.248108,18.647556,-1.972629,1.6904685,955.1199999999998,954.5062343000002,68,21,0.3088235294117647,8,13,0,0,0,4,1,3,19,1,12,13,8,293.42,-0.1503999999999941,0.6382978723404256,10,8,1,0,1,3,0,0,2060.038869616545,48,4
QQBGNWWJANJWNY,4,0.0,0.0,0.20784895494580263,0.23501540347933766,1.0,1.0,CCCOC1=CC2=C(C=C(N2C=C1)C(=O)C)C3=CC(=CC=C3)OC,aromatic_rich_polycycle,8,2.567844,-22.652828,0.21210524,-1.0350904,323.392,323.152143532,24,4,0.16666666666666666,1,3,0,0,0,3,3,0,6,0,6,3,0,39.94,4.6063000000000045,0.25,0,0,0,0,2,0,0,0,879.7213880673515,15,3
QQZJCNSHAVQKIC,1,0.0,0.0,0.0930232554674148,0.1692307740449905,1.0,1.0,C[C@@H](CO)NC(=O)/C(=C/C=C/C=C\C=C\C(=C\[C@@H](C)[C@H](/C(=C/C(C)C)/C)O)\C)/C,lipid_like_flexible,3,-24.753633,-0.8345914,-0.9736536,0.60776836,401.5910000000002,401.292994108,29,4,0.13793103448275862,1,3,0,0,0,0,0,0,0,0,11,3,3,69.56,4.643900000000005,0.48,3,1,0,0,0,2,0,0,678.1820364368651,0,0
QREVWNVSFCZWGU,1,0.0,0.0,0.640625,0.6818181872367859,1.0,0.0,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3CCN(CC3)C4=NN=C(S4)N5C=CC=C5,other_midsize,4,-0.039347667,14.025713,0.56917673,1.3357964,435.59700000000015,435.2092815480001,31,7,0.22580645161290322,5,1,1,0,0,5,3,2,6,0,5,5,0,54.260000000000005,4.026500000000003,0.4583333333333333,0,1,0,0,0,0,0,0,970.5904205326541,31,5
QRPZBKAMSFHVRW,3,1.0,1.0,1.0,0.9525409539540609,1.0,0.0,CC1=NN(C=N1)C2=NC=C(C3=C2NC=C3C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5)OC,aromatic_rich_polycycle,8,11.616967,-15.482514,0.19697365,-0.05312054,473.4930000000003,473.181152216,35,11,0.3142857142857143,7,4,0,0,0,5,4,1,6,0,5,7,1,126.30999999999999,1.62792,0.25,0,2,0,0,1,0,0,0,1418.4341361847212,32,5
QRQOOBQZXJOFAL,3,0.0,0.0,0.2324290523926417,0.3254328966140747,1.0,1.0,CC1=C(SC(=N1)C)C(=O)NCC2=CC3=C(C=C2)N(C=N3)C,aromatic_rich_polycycle,0,24.998692,-2.9410388,1.2648913,-0.5170925,300.387,300.104482132,21,6,0.2857142857142857,4,1,1,0,0,3,3,0,6,0,3,4,1,59.81,2.576640000000001,0.26666666666666666,0,1,0,0,0,0,0,0,818.3029992183872,18,3
QSPOQCXMGPDIHI,3,0.3333333333333333,0.3333333333333333,0.480838343501091,0.48487503329912823,1.0,0.6666666666666666,CCCN(CCC)C(=O)C1=CC2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCCC4)N=C(C1)N,polycyclic_aliphatic_like,4,5.7768335,10.648968,0.77195513,0.49405032,458.60600000000034,458.26817632800004,34,6,0.17647058823529413,4,2,0,0,0,4,2,2,7,0,7,4,1,79.0,5.014000000000005,0.39285714285714285,0,2,0,0,0,0,0,0,1105.726079112196,24,4
QSSHJJFVCWMIKH,1,0.0,0.0,0.447761207818985,0.4307692348957062,1.0,1.0,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)/C=C/CC3=CC(=C(C=C3F)F)F,small_heteroaromatic,4,30.953876,12.612515,0.46372306,0.10210004,390.2870000000001,390.091530324,27,11,0.4074074074074074,4,1,0,0,6,3,2,1,6,0,3,3,0,51.02,2.8553000000000015,0.3125,0,1,0,0,0,0,0,0,905.045951739674,20,3
QSTFRCUXCBXJAW,1,0.0,0.0,0.2040816396474838,0.219780221581459,1.0,1.0,C[C@@H]1C[C@@]2([C@@H](C2(C)C)[C@H]3[C@]1([C@@H]4C=C(C(=O)[C@]4(CC(=C3)CO)O)C)O)OC(=O)C(C)C,glycoside_or_sugar_rich,3,-62.20237,-5.79867,-2.182215,0.91537213,418.53000000000014,418.2355388079999,30,6,0.2,0,6,0,0,0,4,0,4,7,0,3,6,3,104.06,2.1662,0.75,7,0,1,0,1,3,0,0,868.9219338162858,16,4
QSYLKMKIVWJAAK,1,0.0,0.0,0.2000000029802322,0.342857152223587,1.0,1.0,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54,aromatic_rich_polycycle,0,33.76339,-6.751549,1.5517423,-0.34625033,461.52900000000017,461.19640835600006,35,8,0.22857142857142856,7,1,0,0,0,5,5,0,6,0,6,7,4,117.85000000000001,5.654920000000002,0.037037037037037035,0,1,0,0,0,0,0,0,1473.582907522727,33,5
QTAIHYVDCKOYHV,3,0.0,0.0,0.3476877361536026,0.5693760017553965,1.0,1.0,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)CC(C(C1)O)OC)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,other_macrocycle,1,-31.081,35.16577,-1.6082016,0.80880874,506.6430000000002,506.278072316,37,7,0.1891891891891892,2,5,0,0,0,6,2,4,11,1,3,5,3,103.94999999999999,3.556000000000002,0.6,10,1,0,0,2,1,0,0,1253.5774131519859,31,6
QTCNJMZXJDIMMW,3,0.0,0.0,0.19824826220671332,0.22229344646135965,1.0,1.0,CCOC(=O)C1=C(N2C(=CC(=N2)C3=CC=C(C=C3)C(C)(C)C)N=C1)C,small_heteroaromatic,0,9.205964,-10.209804,0.74454224,-0.67042774,337.4230000000001,337.17902697600005,25,5,0.2,3,2,0,0,0,3,3,0,6,0,3,4,0,56.49,4.178920000000003,0.35,0,0,1,0,1,0,0,0,918.504528768636,15,3
QTKJPFQTRUDUFR,5,0.0,0.0,0.14250236600637428,0.12761662602424617,1.0,1.0,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)C(C(=O)C2=CN1CCCCC(C(=O)O)N)(C)OC(=O)C)Cl,other_midsize,3,-49.280766,4.66689,-1.6994588,0.92188454,519.0380000000004,518.2183645199999,36,9,0.25,2,6,0,0,1,2,0,2,6,0,11,7,2,127.0,4.167100000000002,0.48148148148148145,3,0,1,1,1,1,0,0,1083.8220216325926,12,2
QTMAWTCQLVAXMH,3,0.0,0.0,0.3025968670845031,0.4084848513205846,1.0,1.0,C1CC1N2C3=C(C=C(C=C3)C(=O)NCC4=CC=CC=C4F)SC5=C(C2=O)C=CC=N5,aromatic_rich_polycycle,4,26.146603,-0.6987664,1.1992955,0.70137584,419.4810000000001,419.110376036,30,7,0.23333333333333334,3,2,1,0,1,5,3,2,7,0,4,4,1,62.300000000000004,4.424500000000004,0.17391304347826086,0,2,0,0,0,0,0,0,1162.690092735902,29,5
QTMFPICDRKUAQW,3,0.0,0.0,0.33103155096371967,0.3131623963514964,1.0,1.0,CC1=NN=C(C=C1)OC2=CC=C(C=C2)N(C)C(=O)NC3=C(C=CC(=C3)Cl)OC,aromatic_rich_polycycle,8,27.954252,-16.36393,0.66516435,-1.6839134,398.8500000000001,398.114568148,28,8,0.2857142857142857,4,3,0,0,1,3,3,0,6,0,5,5,1,76.58000000000001,4.907620000000003,0.15,0,2,0,0,2,0,0,0,962.1897491474059,23,3
QTOZBSNPDCWHPV,6,0.8333333333333334,0.8333333333333334,0.935606062412262,0.8780594170093536,1.0,0.0,CCNC(=O)NS(=O)(=O)C1=C(C=C(S1)CC(C)C)C2=CC=C(C=C2)CN3C(=C(N=C3C4=CC=CC=C4)OC)C=O,aromatic_rich_polycycle,11,-3.88611,-4.4961176,0.7123032,-0.11131071,580.7320000000003,580.1814121240001,40,11,0.275,4,5,2,0,0,4,4,0,6,0,11,7,2,119.39000000000001,5.354300000000005,0.27586206896551724,0,2,0,0,1,0,1,0,1591.2848012272186,23,4
QTQMRBZOBKYXCG,3,0.3333333333333333,0.3333333333333333,0.5554947555065155,0.5628313223520914,1.0,0.6666666666666666,CN(CCOC1=CC=C(C=C1)C[C@@H](C(=O)O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3)C4=CC=CC=N4,aromatic_rich_polycycle,11,1.4921016,-18.89069,0.4291207,0.39105377,495.5790000000002,495.21580640800005,37,7,0.1891891891891892,3,4,0,0,0,4,4,0,6,0,12,6,2,91.76,4.9356000000000035,0.16666666666666666,1,0,0,1,1,1,0,0,1311.7596929338429,33,4
QTTUBTNSWLIYPX,3,0.0,0.0,0.3015073885520299,0.470356543858846,1.0,1.0,CC1=CC2C(CCC3C2(CCC(C3(C)C)O)CO)(C4(C1(C(=C(C4=O)C)O)C)C(=O)OC)C,glycoside_or_sugar_rich,1,-40.151005,-13.461603,-2.043734,0.0971401,446.5840000000003,446.2668389359999,32,6,0.1875,0,6,0,0,0,4,0,4,6,0,2,6,3,104.06000000000002,3.7188000000000025,0.7692307692307693,7,0,1,0,1,3,0,0,945.9637743674294,18,4
QTZJYQKPRYOMFX,3,0.0,0.0,0.3753955165545146,0.3683466911315918,1.0,0.6666666666666666,CCOC1=CC=CC=C1S(=O)(=O)NC2=CC=CC(=C2)C3=CN=C4N3CCC4,aromatic_rich_polycycle,2,30.6409,5.970192,1.5307367,-0.18445358,383.4730000000002,383.13036253200005,27,7,0.25925925925925924,3,3,1,0,0,4,3,1,6,0,6,4,1,73.22,3.695800000000002,0.25,0,0,0,0,1,0,1,0,1073.5809205692012,24,4
QUKKMGJVXHURCY,3,0.0,0.0,0.18145772318045295,0.2171203792095184,1.0,1.0,C1CCCN(CC1)CC2=CC=C(S2)C3=NC(=NO3)CCN4C(=O)C5=CC=CC=C5C4=O,other_midsize,2,4.563961,37.606243,1.0643724,0.5674844,436.53700000000026,436.15691162799993,31,8,0.25806451612903225,4,3,1,0,0,5,3,2,7,0,6,7,0,79.54,4.012800000000003,0.391304347826087,0,2,0,0,0,0,0,0,1062.6990413389663,31,5
QULLOTSYPAOTIW,12,0.5833333333333334,0.5833333333333334,0.7886091868082682,0.85821832716465,1.0,0.25,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl,small_heteroaromatic,4,20.980629,1.5271739,0.69126046,-0.0050067534,407.923,407.1070402440001,27,8,0.2962962962962963,3,3,1,0,1,3,2,1,6,0,6,5,1,89.02,3.8361000000000027,0.42105263157894735,1,1,0,0,0,0,0,0,913.0520484297929,22,3
QUVRUINWOFZNJL,2,0.0,0.0,0.1608068272471428,0.2190476208925247,1.0,1.0,CCCCCCCCCCCCCCCC(=O)O[C@@]12C[C@H]([C@]3([C@H]([C@@H]1C2(C)C)C=C(C[C@]4([C@H]3C=C(C4=O)C)O)CO)O)C,glycoside_or_sugar_rich,3,-60.243835,-4.0947843,-2.2768087,0.79481417,586.8540000000004,586.423339576,42,6,0.14285714285714285,0,6,0,0,0,4,0,4,7,0,16,6,3,104.06000000000002,6.99150000000001,0.8333333333333334,7,0,1,0,1,3,0,0,1043.4887854578233,16,4
QUZHZFAQJATMCA,2,0.0,1.0,1.0,0.9655172228813172,1.0,0.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@@H]([C@H](C(O1)CO)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,glycoside_or_sugar_rich,5,-40.91936,-34.55676,-2.9000127,-1.1301966,775.0769999999994,774.5281985679999,55,10,0.18181818181818182,0,10,0,0,0,1,0,1,6,0,33,10,4,151.98000000000002,8.43690000000001,0.6888888888888889,6,0,2,0,4,4,0,0,1124.6942822378255,6,1
QVCWRPOYGFUFBW,3,0.0,0.0,0.4851127862930298,0.5067573885122935,1.0,0.6666666666666666,C1CC(CCC1CN2C=NC3=CC=CC=C3C2=O)C(=O)NCCN4C=CC=C4,small_heteroaromatic,4,-3.4192667,13.299561,0.75412244,1.0049196,378.4760000000001,378.20557607200004,28,6,0.21428571428571427,4,2,0,0,0,4,3,1,6,0,6,3,1,68.92,2.820800000000001,0.4090909090909091,0,1,0,0,0,0,0,0,985.1943293518893,28,4
QVZCXCJXTMIDME,4,0.5,1.0,1.0,0.975304886698723,1.0,0.0,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC,other_midsize,8,7.096532,-42.03291,0.098928206,-1.069079,604.6970000000003,604.299595608,43,12,0.27906976744186046,2,10,0,0,0,3,2,1,7,0,16,12,0,114.46000000000002,3.539900000000002,0.5483870967741935,0,0,2,0,8,0,0,0,1063.5761817673456,31,3
QWAXKHKRTORLEM,11,0.0,0.0,0.6802089837464419,0.8769965226000006,0.9090909090909091,0.09090909090909091,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,large_peptide_like,11,-27.024477,14.965737,0.18080947,1.8820529,670.8550000000001,670.3842687,49,11,0.22448979591836735,6,5,0,0,0,5,3,2,6,0,12,7,5,166.74999999999997,3.0924000000000027,0.5,6,4,0,0,0,1,0,0,1625.6024314296826,37,5
QWDMZDSZMVJFFJ,3,0.0,0.0,0.3002121746540069,0.3942170937856038,1.0,0.6666666666666666,CCOC1=CC2=NC=C(N2C=C1S(=O)(=O)C(C)(C)C)C3=CC(=NC(=C3)F)N,aromatic_rich_polycycle,2,41.90906,15.749163,1.1172646,-1.0944096,392.45600000000013,392.1318397520001,27,9,0.3333333333333333,4,3,1,0,1,3,3,0,6,0,4,6,1,99.58,3.0885000000000007,0.3333333333333333,0,0,0,0,1,0,0,0,1097.3225422682328,15,3
QWGHKKLFVCGNKI,3,0.3333333333333333,0.3333333333333333,0.4974098553260167,0.48522336781024933,1.0,0.6666666666666666,CC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=CC=C3)SCC(=O)NCCOC,aromatic_rich_polycycle,11,-2.0045764,27.516754,0.95166326,0.33726034,381.50100000000026,381.15109797599996,27,6,0.2222222222222222,3,2,1,0,0,3,3,0,6,0,8,4,2,67.01,3.9068200000000024,0.23809523809523808,0,1,0,0,1,0,0,0,876.2021947664218,17,3
QWJBLNQJNFDNJP,2,0.0,0.0,0.16592717915773386,0.23059598356485367,1.0,1.0,C1CNCCC1CN2C(=CC=C2C(=O)C3=CC=CC=N3)C4=CC=C(C=C4)OC5=CC=CC=C5,aromatic_rich_polycycle,4,28.432709,18.533398,0.46008468,0.32029456,437.5430000000002,437.210327104,33,5,0.15151515151515152,3,2,0,0,0,5,4,1,6,0,7,4,1,56.150000000000006,5.573000000000005,0.21428571428571427,0,0,0,0,1,0,0,0,1195.1481838530585,33,5
QWJVHLKUOSQDLL,4,0.0,0.0,0.3049577437341213,0.28822061419487,1.0,1.0,CC(C)C1=CC=C(C=C1)C2=NC(=O)N(C3=C2C=C(C=C3)NCC#C)C(C)C,aromatic_rich_polycycle,2,47.98668,17.954845,1.057316,-0.1299043,359.47300000000007,359.19976242,27,4,0.14814814814814814,3,1,0,0,0,3,3,0,6,0,5,3,1,46.92,4.812900000000004,0.30434782608695654,0,0,0,0,0,0,0,0,1053.9041273198238,17,3
QWPXBEHQFHACTK,3,0.0,0.0,0.59272168080012,0.8605480194091797,1.0,0.0,C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(/CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)O)C)\C)OC)(NC(=O)O2)O,other_macrocycle,1,-32.070126,-14.588993,-1.7748563,-0.27577445,565.0630000000003,564.2238438239999,39,11,0.28205128205128205,2,8,0,0,1,4,1,3,19,1,2,8,3,130.09,3.116700000000001,0.5714285714285714,7,2,1,0,4,2,0,0,1188.339417009496,28,4
